t p_prepLD p_prepST p_lowerLD p_upperLD t_lowerLD t_upperLD
0.000000085506671 0.03 0.015 0.003198698121283 0.003198698121285 0.000003724519193 0.000029930400277
0.000000086297855 0.03 0.015 0.003198698121283 0.003198698121285 0.000003730426454 0.000029977871287
0.000000087096359 0.03 0.015 0.003198698121283 0.003198698121285 0.000003736388374 0.000030025781540
0.000000087902252 0.03 0.015 0.003198698121283 0.003198698121285 0.000003742405459 0.000030074135101
0.000000088715601 0.03 0.015 0.003198698121283 0.003198698121285 0.000003748478220 0.000030122936072
0.000000089536477 0.03 0.015 0.003198698121283 0.003198698121285 0.000003754607171 0.000030172188593
0.000000090364947 0.03 0.015 0.003198698121283 0.003198698121285 0.000003760792833 0.000030221896842
0.000000091201084 0.03 0.015 0.003198698121283 0.003198698121285 0.000003767035729 0.000030272065036
0.000000092044957 0.03 0.015 0.003198698121283 0.003198698121285 0.000003773336391 0.000030322697431
0.000000092896639 0.03 0.015 0.003198698121283 0.003198698121285 0.000003779695352 0.000030373798321
0.000000093756201 0.03 0.015 0.003198698121283 0.003198698121285 0.000003786113152 0.000030425372042
0.000000094623716 0.03 0.015 0.003198698121283 0.003198698121285 0.000003792590335 0.000030477422968
0.000000095499259 0.03 0.015 0.003198698121283 0.003198698121285 0.000003799127450 0.000030529955516
0.000000096382902 0.03 0.015 0.003198698121283 0.003198698121285 0.000003805725053 0.000030582974142
0.000000097274722 0.03 0.015 0.003198698121283 0.003198698121285 0.000003812383702 0.000030636483343
0.000000098174794 0.03 0.015 0.003198698121283 0.003198698121285 0.000003819103963 0.000030690487658
0.000000099083194 0.03 0.015 0.003198698121283 0.003198698121285 0.000003825886407 0.000030744991669
0.000000100000000 0.03 0.015 0.003198698121283 0.003198698121285 0.000003832731607 0.000030800000000
0.000000100925289 0.03 0.015 0.003198698121283 0.003198698121285 0.000003839640145 0.000030855517316
0.000000101859139 0.03 0.015 0.003198698121283 0.003198698121285 0.000003846612607 0.000030911548328
0.000000102801630 0.03 0.015 0.003198698121283 0.003198698121285 0.000003853649584 0.000030968097789
0.000000103752842 0.03 0.015 0.003198698121283 0.003198698121285 0.000003860751674 0.000031025170495
0.000000104712855 0.03 0.015 0.003198698121283 0.003198698121285 0.000003867919479 0.000031082771288
0.000000105681751 0.03 0.015 0.003198698121283 0.003198698121285 0.000003875153606 0.000031140905055
0.000000106659612 0.03 0.015 0.003198698121283 0.003198698121285 0.000003882454670 0.000031199576727
0.000000107646521 0.03 0.015 0.003198698121283 0.003198698121285 0.000003889823290 0.000031258791282
0.000000108642562 0.03 0.015 0.003198698121283 0.003198698121285 0.000003897260091 0.000031318553742
0.000000109647820 0.03 0.015 0.003198698121283 0.003198698121285 0.000003904765704 0.000031378869177
0.000000110662378 0.03 0.015 0.003198698121283 0.003198698121285 0.000003912340765 0.000031439742704
0.000000111686325 0.03 0.015 0.003198698121283 0.003198698121285 0.000003919985918 0.000031501179487
0.000000112719746 0.03 0.015 0.003198698121283 0.003198698121285 0.000003927701810 0.000031563184737
0.000000113762729 0.03 0.015 0.003198698121283 0.003198698121285 0.000003935489097 0.000031625763715
0.000000114815362 0.03 0.015 0.003198698121283 0.003198698121285 0.000003943348438 0.000031688921729
0.000000115877736 0.03 0.015 0.003198698121283 0.003198698121285 0.000003951280501 0.000031752664137
0.000000116949939 0.03 0.015 0.003198698121283 0.003198698121285 0.000003959285959 0.000031816996346
0.000000118032064 0.03 0.015 0.003198698121283 0.003198698121285 0.000003967365490 0.000031881923814
0.000000119124201 0.03 0.015 0.003198698121283 0.003198698121285 0.000003975519780 0.000031947452048
0.000000120226443 0.03 0.015 0.003198698121283 0.003198698121285 0.000003983749521 0.000032013586608
0.000000121338885 0.03 0.015 0.003198698121283 0.003198698121285 0.000003992055410 0.000032080333103
0.000000122461620 0.03 0.015 0.003198698121283 0.003198698121285 0.000004000438153 0.000032147697196
0.000000123594743 0.03 0.015 0.003198698121283 0.003198698121285 0.000004008898461 0.000032215684601
0.000000124738351 0.03 0.015 0.003198698121283 0.003198698121285 0.000004017437051 0.000032284301085
0.000000125892541 0.03 0.015 0.003198698121283 0.003198698121285 0.000004026054648 0.000032353552471
0.000000127057411 0.03 0.015 0.003198698121283 0.003198698121285 0.000004034751982 0.000032423444631
0.000000128233058 0.03 0.015 0.003198698121283 0.003198698121285 0.000004043529791 0.000032493983496
0.000000129419584 0.03 0.015 0.003198698121283 0.003198698121285 0.000004052388821 0.000032565175049
0.000000130617089 0.03 0.015 0.003198698121283 0.003198698121285 0.000004061329822 0.000032637025329
0.000000131825674 0.03 0.015 0.003198698121283 0.003198698121285 0.000004070353554 0.000032709540431
0.000000133045442 0.03 0.015 0.003198698121283 0.003198698121285 0.000004079460781 0.000032782726508
0.000000134276496 0.03 0.015 0.003198698121283 0.003198698121285 0.000004088652276 0.000032856589767
0.000000135518941 0.03 0.015 0.003198698121283 0.003198698121285 0.000004097928819 0.000032931136474
0.000000136772883 0.03 0.015 0.003198698121283 0.003198698121285 0.000004107291196 0.000033006372954
0.000000138038426 0.03 0.015 0.003198698121283 0.003198698121285 0.000004116740203 0.000033082305588
